사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201607,2호선,을지로4가,4,0,729,851,1881,9708,3526,27103,6282,83641,11371,47658,15129,27108,17386,25805,20162,23152,22190,21528,25669,21203,26574,18506,29824,17570,39000,15367,75051,14607,48662,9180,21100,5619,15901,5386,10780,5417,4989,3816,857,919,0,42,0,0,0,0,20160808
201607,2호선,동대문역사문화공원,355,3,11500,1062,6479,9455,8725,29466,14121,67013,17315,46437,20180,44027,24701,39047,28156,38789,31079,44216,34580,43302,41787,38626,48419,37593,53875,39601,62300,44345,49233,53242,39636,37935,38496,30653,36418,24220,24121,16960,3936,5567,9,168,0,1,0,0,20160808
201607,2호선,신당,36,1,7347,1946,13184,13163,29039,20370,40241,48153,26580,29321,20845,23241,21899,21757,24000,22590,25537,24687,24914,23980,25508,25663,28924,27199,34259,32585,42808,40693,30833,34648,21525,22754,18274,21739,13669,21833,6745,14225,1114,4610,2,73,0,0,0,0,20160808
201607,2호선,상왕십리,20,0,5842,1108,11845,12943,32455,11761,44566,36127,23896,16850,17153,11935,15769,10853,15752,11492,16412,12917,14387,13266,14771,14439,17668,16094,23842,19433,26473,28902,17762,25683,11068,17757,8981,17451,6948,18774,2984,11728,514,3960,1,44,0,0,0,0,20160808
201607,2호선,왕십리(성동구청),562,3,8317,1619,14511,7306,36075,18175,53149,35215,35265,25383,25698,18446,25207,19654,29750,22099,31302,25458,29459,24451,31202,25234,36458,28506,44524,36570,50631,57408,34386,49651,31024,31793,34248,27939,33828,29901,20380,20102,3158,8037,1,137,0,0,0,0,20160808
201607,2호선,한양대,15,0,1464,570,3342,6728,6773,17679,9673,49400,8040,44910,8205,20561,10788,15863,13416,21539,13859,20194,14782,14875,21956,13178,27571,11792,33367,12000,32934,13878,18916,10665,13691,7039,14161,6661,11820,6832,6628,4943,1113,1697,1,30,0,0,0,0,20160808
201607,경의선,서강대,0,0,471,16,1426,1713,2530,4823,3468,8105,2659,6811,2327,3653,3341,3349,3031,3705,3386,3577,3275,3855,3646,2855,4162,3377,6146,3890,6754,4747,4375,3960,3972,2623,5049,2256,6235,1975,2163,1394,108,330,0,0,0,0,0,0,20160808
201607,경의선,홍대입구,8,2,515,108,844,668,1441,2697,1642,4692,1123,3354,1130,2923,1054,3337,1211,5324,1536,4911,1673,4633,1984,4269,2550,4692,3564,5592,4800,7003,3637,5420,3786,3201,4910,3072,6356,2412,2922,1835,151,460,0,0,0,0,0,0,20160808
201607,경의선,가좌,3,0,2495,226,7125,3111,17242,3377,19047,6712,9958,5179,7762,4859,6933,4765,6847,5752,6673,6593,6179,6917,6056,7341,6856,8111,7387,9085,7422,12116,5021,13028,3625,7668,3236,6201,2420,6200,1057,4630,34,926,0,0,0,0,0,0,20160808
201607,경의선,디지털미디어시티,2,1,1137,261,2538,1178,7818,2354,6866,4791,4215,3160,3566,2574,3502,2411,3730,2610,3443,2903,3312,3038,3237,2807,3764,3585,4576,4303,5538,6967,3687,6458,2598,3997,2445,3694,2174,4341,1180,2702,92,670,0,0,0,0,0,0,20160808
201607,경의선,수색,0,0,1187,188,1919,2206,4162,4639,4655,16964,3441,7536,2467,3819,2639,2914,2860,3274,2928,3601,3029,3361,3017,3185,3659,3902,5391,3691,12562,3650,6066,3802,3880,2670,3342,1892,2318,2281,1092,1294,21,275,0,0,0,0,0,0,20160808
201607,경의선,화전,1,1,593,365,1438,1272,3260,1628,4466,5488,3108,4236,2540,3626,2509,2781,3259,2998,2908,3448,2817,2507,3508,2051,4481,2758,5853,3113,5727,3341,2886,2751,2218,2272,1852,1778,1369,2563,811,2093,97,692,0,0,0,0,0,0,20160808
201607,경의선,강매,0,0,1442,314,5877,882,16179,1385,13962,2784,5962,1364,4387,1213,3604,1367,3540,1667,2925,1989,2298,2216,2324,2496,2504,3576,2783,4345,2891,6651,1554,8650,1190,7171,861,5263,615,6005,259,3563,9,1374,0,0,0,0,0,0,20160808
201607,경의선,행신,0,0,3621,994,12316,4348,42918,6021,31102,11008,14784,6854,11461,5161,11122,5384,10538,7198,11294,8084,8279,7617,7731,8695,8609,10898,11570,15166,12611,27749,6440,27197,7177,18213,6898,14571,5567,16494,2497,9587,91,4236,0,0,0,0,0,0,20160808
201607,경의선,능곡,0,0,2988,440,6772,2278,17512,3321,16280,5401,8655,4779,6475,3575,5755,4123,5428,4001,5871,4162,4722,4703,4734,4971,5316,5959,5604,8017,5909,12002,4059,10599,3249,7737,2835,6550,1838,6617,846,4613,48,2780,0,1,0,0,0,0,20160808
201607,경의선,곡산,0,0,300,218,578,627,1669,1542,1337,2748,865,930,737,609,717,774,735,743,892,807,937,672,1040,725,1097,909,1387,1048,2386,1586,1073,1258,658,844,487,652,356,547,137,600,15,126,0,0,0,0,0,0,20160808
201607,경의선,백마,3,1,3797,865,15500,2885,35851,7684,24376,12359,13732,6754,10654,5251,9540,4807,9790,5524,8596,6876,7992,6797,8222,7221,8808,9539,10482,9951,12007,24057,6982,21532,4989,14175,4538,12975,4541,12112,1419,11606,156,2148,0,0,0,0,0,0,20160808
201607,경의선,풍산,13,0,2667,356,9495,2287,18457,3756,17014,7151,10369,5638,7721,4577,6931,5054,6921,5449,6665,5067,6018,5506,6554,5955,6950,8149,7803,8209,8260,13064,5219,14794,4308,10973,4532,9195,3827,8394,1211,7896,205,1576,0,0,0,0,0,0,20160808
201607,경의선,일산,14,1,6525,1116,24402,4154,50467,8677,31818,18484,18577,9507,14442,7963,13750,7656,14161,9733,12784,10086,10842,12671,12679,11930,14105,14901,14340,16422,14004,27539,8805,35863,7220,23434,6613,19805,5897,17565,2414,14696,319,3307,0,0,0,0,0,0,20160808
201607,경의선,탄현,20,1,5308,837,19525,3593,39979,6184,26394,11645,14949,8377,12515,5552,11337,5820,11313,7899,10298,7342,9417,9078,9380,9902,10972,11099,11362,14097,12730,23523,8274,30917,6585,18550,6530,16970,5251,15235,2141,12745,321,3627,0,0,0,0,0,0,20160808
201607,경의선,야당,31,12,2164,341,6745,3305,13558,2757,11439,4862,6001,3035,5000,2164,4578,2261,4446,2724,4107,2984,3498,3364,3996,3797,4833,4570,5852,6248,5547,9205,2956,9703,2170,7265,2103,5965,1540,5628,609,4034,69,1899,0,0,0,0,0,0,20160808
201607,경의선,운정,3,0,3394,462,11806,3525,24371,5334,20645,8000,10432,4182,8659,3096,7309,3418,6720,3880,6087,4698,5570,5114,5339,6222,5922,7448,8082,9562,9035,13318,4899,16596,3197,11230,2981,9715,2195,9662,602,5352,60,3080,0,1,0,0,0,0,20160808
201607,경의선,금릉,41,1,3735,375,8316,1905,20234,4416,14227,9645,9306,5944,7890,4262,7587,4605,7837,5347,7207,6212,6586,6700,6512,7159,7283,8967,8517,11197,10516,14537,5874,15857,5492,10063,5339,8880,4018,9672,1727,5888,262,3565,0,0,0,0,0,0,20160808
201607,경의선,금촌,157,0,4329,373,10226,4107,25467,11780,22619,15539,15116,10156,13320,7968,11573,8558,12225,8128,12321,10255,11021,9726,10606,11390,11365,14337,13288,15758,17062,18569,10313,20526,7892,12830,7545,13607,4308,10946,1550,7970,220,3813,0,0,0,0,0,0,20160808
201607,경의선,월롱,25,0,580,23,1228,3306,2675,10765,3297,10314,3272,2540,2278,2028,2313,1939,2774,2293,2972,2131,2814,1949,3499,1947,3564,2618,7198,3114,11145,3814,4397,3550,3384,3523,2948,3839,1271,3794,345,3466,18,1284,0,0,0,0,0,0,20160808
201607,경의선,파주,77,1,923,8,1390,976,3331,1891,3925,3800,2688,1235,2171,1235,2224,1003,2104,1137,1907,1012,1691,1156,1818,1396,2180,1748,3153,1798,3799,2074,2383,1646,1371,1418,989,1239,326,1334,69,1006,12,448,0,0,0,0,0,0,20160808
201607,경의선,문산,1305,4,3794,12,10513,2731,22058,8158,18264,15071,15150,7686,12174,7714,11108,6503,11125,11126,11120,7931,10506,9839,10875,11439,11383,12928,13398,13283,13057,16027,7931,16958,6135,13037,4864,10254,2668,10717,491,7669,4,4612,0,0,0,0,0,0,20160808
201607,경인선,개봉,1549,21,19085,5342,41884,11178,102658,18810,97392,28532,58901,22719,41240,20227,37675,22887,38334,26815,37474,27950,31605,30931,29692,35626,31034,44377,34581,57633,36468,86278,25676,87961,19261,59546,18110,52306,13485,49244,6204,33474,212,4185,0,0,0,0,0,0,20160808
201607,경인선,오류동,573,2,11661,2459,18510,6291,51673,7770,48691,21149,29723,12440,22064,11903,18415,10732,20425,12002,19330,13286,16034,13653,15208,16748,15847,20005,17553,25646,22184,35471,14413,40340,10012,25732,9073,24174,6561,22162,3179,15216,128,3406,0,0,0,0,0,0,20160808
201607,경인선,역곡,942,13,25747,4720,48008,13355,131904,15151,129870,30763,68808,28225,47898,22097,42192,24386,43249,27425,41716,32984,35535,33588,34195,38782,36766,48041,42531,60993,41449,100255,28972,108562,23417,70455,21204,64995,18041,64262,8941,41215,634,8139,0,0,0,0,0,0,20160808
201607,경인선,부천,2082,26,37670,5594,54181,16258,142796,28203,136273,53598,76260,48863,59950,44324,59688,45111,63252,57466,63267,65050,58622,62808,59934,65827,65618,73238,71499,91987,80017,139702,62084,144070,53233,92106,51598,82994,45378,73178,24252,50961,2158,9819,0,0,0,0,0,0,20160808
201607,경인선,송내,1414,8,19754,10819,49785,23594,139259,41371,111535,90642,63250,49852,46196,30385,43466,29728,47943,30943,44348,35347,39083,35853,40015,37054,45317,46874,59991,61822,87727,96541,50973,112414,37076,70415,33032,65399,28992,61642,13838,43232,1553,9281,0,0,0,0,0,0,20160808
201607,경인선,부평,5431,25,25920,6774,44805,15281,115156,24721,100970,40556,56663,51523,47475,44793,49467,55372,57259,63554,59084,78748,59667,75051,63603,78236,72013,88694,81368,103799,79369,155421,68116,154166,64366,97735,68477,74343,60742,64804,31597,45123,4840,13578,0,2,0,0,0,0,20160808
201607,경인선,백운,110,1,8710,2220,17882,4377,39029,7528,35269,15207,20935,9954,16558,7613,15012,8282,15261,10255,14386,11382,11686,11699,11083,12804,12353,16621,14272,19778,13055,28476,9677,30252,7107,21308,6998,19448,5323,18050,2574,13914,277,4174,0,0,0,0,0,0,20160808
201607,경인선,동암,702,52,26777,6615,46466,15445,104554,28020,93780,29189,55053,23627,42135,21058,38027,22404,39746,27406,38336,27007,32324,30823,30804,34411,33778,41988,39233,56608,40955,75588,29296,86049,23672,61545,20981,55571,15416,53075,7803,37904,692,10511,0,0,0,0,0,0,20160808
201606,7호선,이수,57,2,6235,1083,12256,10840,32962,18281,50876,49870,31641,34166,23197,23950,22189,20865,23385,21954,26661,24718,26302,24284,26563,25694,28281,29379,31694,36594,45618,55798,32090,51098,30035,29635,31544,25356,31539,23019,17711,15391,3014,5047,1,94,0,0,0,0,20160708
201606,7호선,남성,0,0,6527,719,14622,5328,44334,8635,59302,17615,31894,15405,20034,12196,17706,11166,17448,13040,17639,14482,15103,14702,14909,17256,15756,19838,17009,23459,18438,35587,11971,35103,10548,23680,10054,22023,8673,21453,3818,14121,782,4990,0,1,0,0,0,0,20160708
201606,7호선,숭실대입구,3,0,6835,998,16338,5327,51202,10843,63712,39611,34010,29219,22566,31700,21879,26109,22271,21291,24191,25979,23736,23947,23449,22191,31232,25668,34253,30810,30365,45894,22809,44611,19860,29629,21086,27514,21788,28131,12616,20394,1966,5915,0,0,0,0,0,0,20160708
201606,7호선,상도,0,0,5088,1388,12912,6227,38480,9667,45921,26586,27687,19667,18383,17993,17133,14883,17179,15803,17423,15596,16524,16481,16674,16133,18719,18845,20915,21307,23454,32529,14405,30439,12095,20452,13535,19693,11400,18955,6508,14300,1266,4163,0,0,0,0,0,0,20160708
201606,7호선,장승배기,16,1,8130,1278,13960,5720,37730,10720,47649,20925,28915,15108,18658,12227,16790,12330,17261,13476,17108,14298,15350,15010,15077,17092,16034,19931,17267,22741,19492,33764,12908,31513,10313,20816,9141,20212,8626,19889,3925,12309,673,4109,0,0,0,0,0,0,20160708
201606,7호선,신대방삼거리,15,0,11687,1256,20328,6577,58117,17376,79989,35516,40497,22552,25391,16445,23730,15015,24563,15215,22120,18166,20541,18754,20024,22084,22226,25907,23584,30609,31396,50584,21555,51402,16032,33309,14564,31336,11995,30543,5827,18741,828,6390,0,6,0,0,0,0,20160708
201606,7호선,보라매,7,0,6245,1778,8299,8361,22710,23955,32377,40741,18185,23879,13072,10978,13895,10737,13742,12367,13502,12724,13154,11003,14908,11829,19722,13243,19504,16941,32655,25504,18930,23831,12565,15383,12706,13490,9593,13575,3871,8718,597,3360,1,55,0,0,0,0,20160708
201606,7호선,신풍,101,4,13499,2136,17476,7696,42293,12486,53217,22559,32250,15215,19394,13161,16984,12506,16934,12770,17228,13776,14824,13748,15233,16472,17388,20208,18788,25664,22703,37432,15054,34506,11714,22239,10040,23189,8082,22561,3570,13622,636,4206,1,717,0,0,0,0,20160708
201606,7호선,대림,21,1,11308,1395,9942,4708,21108,8636,29871,23945,21045,18985,14794,17975,14992,20715,17633,18930,18550,18334,18542,16672,19440,17737,22022,18105,23263,23773,26304,31752,19002,25087,15835,17822,13642,18339,10886,18653,5719,8657,720,1880,0,0,0,0,0,0,20160708
201606,7호선,남구로,57,4,17583,2557,18732,7851,41027,31087,44913,111517,28287,44816,18626,21318,17229,17221,18068,16271,17591,18114,16388,17109,17850,19084,20218,22736,29485,32069,74038,39823,46442,32003,27066,21434,21593,23115,14827,23769,6973,12388,1051,3421,0,1,0,0,0,0,20160708
201606,7호선,가산디지털단지,757,5,7350,3985,10669,25329,21631,131815,22711,420576,19884,187735,20091,55241,23505,41342,29504,38475,37712,39922,38899,37720,47130,35625,54312,35989,118208,37083,307417,38804,170175,33806,100688,18441,97725,13851,54403,12672,22933,8798,2734,3205,0,0,0,0,0,0,20160708
201606,7호선,철산,15,0,13559,3487,34925,10110,104340,20082,108777,37157,55066,32547,38054,23801,34059,24968,34265,27679,34101,30168,30607,31755,30863,34614,34109,41391,40268,54339,44370,90222,31011,100947,25692,58611,26075,49744,24434,48321,11091,34420,1851,10697,0,0,0,0,0,0,20160708
201606,7호선,광명사거리,218,3,27430,4614,41864,13462,118696,21723,137441,33430,68475,28614,44026,25578,39149,28108,39752,29961,38682,32745,33874,34960,33190,40616,35901,49610,41552,60572,45434,98457,34365,100271,26363,62319,23127,58326,16529,53085,7593,37002,1133,10808,0,5,0,0,0,0,20160708
201606,7호선,천왕,12,0,6556,1314,13921,5706,39319,8388,41531,14475,22202,6783,13844,6117,12226,6940,11434,8286,10791,8982,9775,9762,10901,11053,13721,13646,12870,15731,13230,24783,8867,28956,6113,18870,4762,16530,3861,15939,1611,11675,263,4036,0,151,0,0,0,0,20160708
201606,7호선,온수,51,0,7349,1025,18347,5320,55958,15458,61782,23883,25720,13470,14955,8885,13483,8467,13875,9988,12870,10903,11577,10994,12739,12150,17989,15425,18717,19595,17223,34567,11123,38512,8190,25047,8091,22858,6450,20088,3252,15514,601,8361,4,1250,0,0,0,0,20160708
201606,7호선,까치울,8,2,2968,732,10448,2964,29986,4571,33513,8566,16112,6077,9957,5473,8469,6619,8909,7203,9374,7229,8574,7267,9386,8513,9862,10136,10641,14305,10883,20313,7590,22530,6080,14876,5507,13622,4101,13554,1622,7602,171,2434,0,0,0,0,0,0,20160708
201606,7호선,부천종합운동장,2,0,3569,883,8608,3043,24764,6633,26754,11802,12716,6079,8258,4896,7742,4404,7677,4660,7038,5084,5820,5550,6038,6066,6890,7577,9011,10415,11256,16047,6660,17742,5002,12120,5272,10051,4598,10372,1534,7612,150,2733,0,2,0,0,0,0,20160708
201606,7호선,춘의,1,0,4151,1513,9282,6850,23747,28785,23776,48514,13959,13509,9453,8583,9345,7468,10058,7353,10128,8592,9794,8424,9685,8440,11077,9748,21861,11854,35430,16997,17327,18248,13691,13549,13106,10786,6541,10274,2581,8351,292,2702,0,0,0,0,0,0,20160708
201606,7호선,신중동,0,0,5759,1485,19243,5060,51629,17747,44693,42732,23792,28705,19419,15536,18353,15439,19712,15980,19838,17920,18470,18352,19953,18754,21542,22143,26160,28673,39809,39428,23386,48264,24575,27972,17263,24535,14497,21027,6947,17522,1125,6657,2,14,0,0,0,0,20160708
201606,7호선,부천시청,9,0,5184,1369,16734,5245,44165,16094,37681,29851,19389,21733,15227,12974,14971,13667,16404,15315,16242,17863,15821,18373,17363,18537,20385,20824,24968,25405,29425,36501,20723,43513,21950,24659,18702,21610,14488,17333,5918,14156,1021,4983,0,106,0,0,0,0,20160708
201606,7호선,상동,6,0,5069,1782,17903,6515,45425,14408,36891,33374,20519,26802,16631,18866,16815,19603,18933,21766,20413,22669,20094,21972,22427,22153,24260,24159,27085,29611,32168,41478,23149,45301,20206,28776,21649,22055,22409,19429,9065,15194,1578,5040,2,337,0,0,0,0,20160708
201606,7호선,삼산체육관,7,0,3176,416,10288,1692,29516,3459,25230,9902,12892,5074,8433,4182,8174,4839,8436,6350,7276,6214,7120,6680,8237,8153,9775,8637,8758,11327,8439,16883,5404,18138,4271,12933,4566,10930,3015,10408,1426,8258,228,2367,1,596,0,0,0,0,20160708
201606,7호선,굴포천,12,0,5942,593,15125,3626,40635,5936,39443,13324,19883,10060,13837,6556,12653,7540,13281,8794,12077,10306,10887,10579,10707,12263,11424,14570,12766,19853,15359,31089,9973,36348,7685,24474,7791,20436,6125,20245,3170,13838,530,4545,1,876,0,0,0,0,20160708
201606,7호선,부평구청,46,0,7993,925,29269,6735,69958,12723,53109,12939,27868,8003,18795,6150,16650,6481,16509,8051,14967,9083,12858,9844,12682,11981,13880,14060,19929,18311,18219,27293,12217,36826,9463,27121,8109,22589,6379,24326,3019,14548,508,6727,0,2065,0,0,0,0,20160708
201606,8호선,암사,6,0,13516,1070,28053,6863,86003,9915,98844,21986,49444,15784,28934,11925,25697,12442,24429,15230,23885,17324,19871,18899,19407,25110,19864,28278,23433,35723,25292,56875,18129,58638,12055,35975,10143,36700,7336,33328,3191,22988,563,5940,5,972,0,0,0,0,20160708
201606,8호선,천호,31,0,12527,1567,21973,12744,58727,21096,76616,37591,41336,31908,27161,22724,24631,23679,25312,25394,26651,28543,24912,29085,26228,33530,28207,37313,34050,49597,42378,71354,29179,70184,24758,39950,20752,34840,17737,33285,8884,21862,1704,7414,0,376,0,0,0,0,20160708
201606,8호선,강동구청,0,0,4459,954,12955,5849,37778,15959,43934,38977,23873,16377,16109,11073,14818,10300,15056,11307,14900,12836,13645,13840,13757,15101,16089,18826,17523,21817,30092,32373,13851,30079,9521,19461,9383,17661,6393,18374,2654,9957,382,3594,0,1,0,0,0,0,20160708
201601,경춘선,청평,2,0,475,118,1500,586,2921,1855,4012,3702,3920,3165,4288,3236,7536,3804,6821,4533,4229,5221,4100,5827,3773,4687,4448,6086,4969,4727,5691,4613,4246,3609,2469,1927,1574,2101,1070,1846,580,1272,41,48,0,0,0,0,0,0,20160208
201601,경춘선,상천,0,0,43,15,392,72,541,161,742,412,700,643,548,845,911,648,845,440,708,423,802,708,770,569,1031,722,930,554,503,600,235,530,153,417,70,392,27,306,15,224,0,14,0,0,0,0,0,0,20160208
201601,경춘선,가평,1,0,492,60,1053,533,2369,1648,3252,4416,2895,3150,3190,3647,7766,5679,5552,8851,3743,5870,4155,6158,4832,5199,6040,3297,5638,4312,5736,2875,2035,3555,1396,1873,932,1634,523,1425,297,1211,5,466,0,0,0,0,0,0,20160208
201601,경춘선,굴봉산,0,0,121,0,58,5,132,88,232,272,336,492,334,677,1211,730,1144,614,528,718,450,697,524,715,435,482,397,380,220,403,124,285,105,234,70,218,109,197,100,111,9,17,0,0,0,0,0,0,20160208
201601,경춘선,백양리,0,0,696,24,354,37,155,1070,161,950,178,632,277,712,1015,1161,795,864,775,821,743,648,782,661,847,399,1371,634,1755,635,554,359,406,379,601,709,479,469,317,552,16,69,0,0,0,0,0,0,20160208
201601,경춘선,강촌,0,0,106,14,194,56,846,297,404,906,618,990,883,2211,2028,1939,2269,1128,1582,1374,1612,1084,2019,1299,2209,1196,2214,944,1414,1166,542,608,441,597,288,688,171,516,105,370,19,60,0,0,0,0,0,0,20160208
201601,경춘선,김유정,0,0,48,9,104,57,389,637,375,609,399,1132,590,2461,799,1529,976,1470,1250,1272,1484,1206,1598,902,1721,745,1195,368,678,365,202,356,142,258,107,194,44,142,9,117,10,34,0,0,0,0,0,0,20160208
201601,경춘선,남춘천,136,1,1337,3,2340,627,3673,1772,5128,3612,5690,3109,5201,3733,5417,6237,4761,9922,5999,5738,6976,6290,6893,5180,6301,4828,5259,7753,5856,6039,3334,6035,3077,4744,2793,2788,1902,3867,544,2937,21,1378,0,0,0,0,0,0,20160208
201601,경춘선,춘천,180,0,546,4,920,271,1958,865,2454,2745,3094,1612,3063,2124,2972,4527,2729,4460,3888,5021,4889,3212,6047,4126,5952,2732,4884,4035,4322,2906,2464,2568,1884,2050,1459,1671,722,1547,143,836,10,1109,0,0,0,0,0,0,20160208
201601,공항철도 1호선,서울역,124,20,4903,1073,3238,8698,7101,13856,11679,22939,10367,15819,10659,16226,14684,14391,16439,14769,18748,15013,15772,14991,22131,15321,23488,15845,23840,14206,29800,17991,22525,14349,17612,10376,18702,8792,15558,9030,7799,4782,69,2343,0,0,0,21,0,23,20160208
201601,공항철도 1호선,공덕,24,2,1007,100,1808,1089,3723,1780,4104,5654,2497,2405,1925,1470,1804,1270,2038,1452,2216,1757,1887,1724,1793,1893,1851,2426,2445,2912,3584,5630,2977,4704,1951,3183,1715,2843,1379,3172,821,2222,49,1009,0,2,0,1,0,0,20160208
201601,공항철도 1호선,홍대입구,136,15,3776,422,4865,2019,8768,4817,11221,16553,8484,14074,7956,10264,8573,10449,9206,12444,10086,14335,10374,12995,11747,13486,14689,14581,17006,15562,21308,22022,16607,19736,14288,11294,17843,9754,19942,9219,10352,7004,1034,1965,0,3,0,3,0,4,20160208
201601,공항철도 1호선,디지털미디어시티,75,1,3137,650,4980,4557,13462,20246,15408,80679,9641,28421,6662,12047,7704,9955,8941,10329,10074,10962,10820,10000,12604,9166,13915,9450,21801,10729,78744,14839,34851,13077,20689,8079,18749,6801,15783,6298,6752,4622,847,1841,0,2,0,0,0,3,20160208
201601,공항철도 1호선,김포공항,36,5,2165,1580,3492,9517,7347,19709,11064,17503,12033,10489,10286,9591,14106,9911,16601,11161,17190,10763,17328,10993,19175,9411,18127,9905,21032,12325,28154,12153,21877,9864,16943,5010,13966,3930,15360,3345,8313,1794,369,982,15,2,9,1,37,0,20160208
201601,공항철도 1호선,계양,25,2,8150,618,21926,2479,57262,3822,50203,4806,26710,4271,19205,4444,17798,4044,16848,6044,13999,6611,11888,9369,10396,11402,11073,14509,10931,19380,10805,33121,6200,43528,4604,32465,3630,23573,2824,30494,1305,20923,171,4395,0,0,0,0,0,0,20160208
201601,공항철도 1호선,검암,69,11,15691,1259,35429,6449,81085,12071,63163,17296,34639,11135,27842,7960,28043,9090,28239,10272,24015,13541,20584,15154,18416,17900,19966,24833,21686,30501,27337,44510,13886,64683,10546,46325,8461,37076,6508,40519,2744,33209,330,10252,1,1,0,0,0,0,20160208
